.pred,brightness,year,lat,long
336.31796287686234,335.7,2019,-32.613,150.663
340.2316583947232,359.1,2019,-32.614,150.674
335.5171521707796,328.4,2019,-32.616,150.685
335.8216173536791,332.3,2019,-32.619,150.708
336.78724901853457,339.7,2019,-32.62,150.719
335.8916865152568,333,2019,-32.626,150.764
340.3051820302712,359.2,2019,-32.628,150.776
335.2979134929438,326.1,2019,-32.629,150.787
340.1670871054635,359.3,2019,-32.563,150.228
338.35159672788797,350.6,2019,-32.587,150.404
339.35639341286486,355.8,2019,-32.589,150.416
336.55949780630965,340.8,2019,-32.592,150.438
336.4181256485175,337.1,2019,-32.623,150.672
335.38674939802394,327,2019,-32.626,150.695
341.4741842856294,364.3,2019,-32.637,150.774
339.8209508161425,357.2,2019,-32.64,150.797
337.1289565705951,341.2,2019,-32.572,150.226
337.36304378491775,345.9,2019,-32.596,150.403
337.125569911967,341.6,2019,-32.634,150.682
335.5354562263297,328.6,2019,-32.636,150.694
342.23366750948736,367.6,2019,-32.649,150.795
347.4455969846907,383.9,2019,-32.651,150.807
336.47777570769466,337.1,2019,-32.583,150.235
337.1902291441775,345.4,2019,-32.604,150.39
335.256184906118,326.4,2019,-32.66,150.805
335.5769276031285,329.4,2019,-32.661,150.816
336.2492704768274,334.5,2019,-32.592,150.234
336.6247807490885,338.5,2019,-32.594,150.245
337.5427658448172,344.1,2019,-32.674,150.837
335.77551232309946,335.8,2019,-32.621,150.376
340.57471495536686,359.8,2019,-32.686,150.858
340.3340954154451,358.7,2019,-32.689,150.881
338.4522462443541,348.7,2019,-32.691,150.893
335.5408668525227,327,2019,-32.692,150.904
335.6282341241507,330,2019,-32.615,150.264
336.21254966967473,334.7,2019,-32.7,150.891
336.7106478799162,338.2,2019,-32.702,150.903
335.3847320884338,325.8,2019,-32.62,150.245
337.0542905660569,340.3,2019,-32.706,150.896
336.46246738655054,336.8,2019,-32.708,150.907
337.08613686319256,340.9,2019,-32.717,150.906
335.4629374331927,328.6,2019,-32.722,150.94
337.1050683836993,341.2,2019,-32.644,150.218
336.19729809325133,334.6,2019,-32.661,150.203
338.25686130420485,349.6,2019,-32.67,150.201
335.3925722380068,327.9,2019,-32.672,150.212
339.94644650672035,357.9,2019,-32.672,150.145
340.48215219301244,360.4,2019,-32.673,150.156
337.1414371093489,342.3,2019,-32.676,150.111
336.9641854091714,341.3,2019,-32.678,150.122
338.2985731115473,349.8,2019,-32.679,150.132
337.5148186916109,344.4,2019,-32.681,150.143
343.03281132357216,371.2,2019,-32.682,150.155
337.541449157274,344.8,2019,-32.685,150.176
339.2988643606313,355.4,2019,-32.687,150.187
337.64251864801054,345.8,2019,-32.685,150.109
337.45038061372014,344.2,2019,-32.693,150.112
336.51865555954396,337,2019,-32.712,150.109
336.6051656188767,338.1,2019,-32.721,150.107
343.62046998208706,373.7,2019,-32.722,150.118
347.84995956218336,386.4,2019,-32.724,150.129
338.27148731244097,349.6,2019,-32.731,150.116
345.7484534806136,380.3,2019,-32.733,150.127
336.91534460324027,338.9,2019,-32.887,151.215
339.488639177532,357,2019,-32.763,150.077
336.3504299821457,332.7,2019,-32.839,150.632
335.73646354173843,332.2,2019,-32.805,150.119
335.7885025021468,332.6,2019,-32.806,150.13
335.6681022636424,325.1,2019,-32.885,150.571
335.5435644828553,324.3,2019,-32.886,150.582
335.61138616181165,328.7,2019,-32.956,150.815
335.3253780831685,325.2,2019,-32.957,150.827
336.13258983910856,334.8,2019,-32.987,150.792
337.0186711572972,340.3,2019,-33.007,150.8
336.36816525337855,334.8,2019,-33.016,150.798
335.7724269247105,328.6,2019,-33.026,150.796
344.0319168134619,375,2019,-32.999,150.194
350.24110996686613,392.6,2019,-33,150.205
335.5587204527019,331.1,2019,-33.006,150.182
337.96102462390417,348.7,2019,-33.008,150.193
339.41057107053814,356.7,2019,-33.009,150.203
343.24059561464514,372.4,2019,-33.011,150.215
336.42917341727525,338,2019,-33.012,150.226
337.8242194853562,347.7,2019,-33.019,150.202
336.50970801390275,338.1,2019,-33.02,150.213
336.28187011666625,336.8,2019,-33.011,150.011
337.1180153659594,341.9,2019,-33.013,150.022
335.9335622885348,330,2019,-33.127,150.255
337.6399720170971,343.9,2019,-33.136,150.253
340.5717583559915,360.2,2019,-33.138,150.265
336.40536767731453,332.9,2019,-33.238,150.948
343.61363010888505,369.8,2019,-33.24,150.959
344.69417246210384,373.3,2019,-33.241,150.971
344.22987039180475,371.8,2019,-33.249,150.957
343.41515891750475,368.9,2019,-33.251,150.969
336.23274396033196,334.4,2019,-33.154,150.182
343.7760082483407,372.5,2019,-33.173,150.058
339.68335924339044,355.2,2019,-33.175,150.069
341.84664184852926,365.1,2019,-33.176,150.08
339.09751152658924,352.4,2019,-33.178,150.091
339.4633947064264,355.2,2019,-33.181,150.114
336.28025987311736,333.1,2019,-33.187,150.158
337.25356878759,340.8,2019,-33.188,150.169
339.19645232732677,352.9,2019,-33.181,150.045
337.83495434329353,344.9,2019,-33.184,150.068
336.06273165263764,331.6,2019,-33.191,150.123
340.8219514563208,361.8,2019,-33.193,150.134
338.5708155315688,350.2,2019,-33.194,150.145
336.1734282357981,331.6,2019,-33.19,150.044
336.52188218527635,330.8,2019,-33.481,150.37
336.1570669608571,329,2019,-33.807,150.838
336.1867336678474,329.8,2019,-33.812,150.801
336.80005443130545,331.7,2019,-33.747,150.164
337.13717845548047,335.5,2019,-33.749,150.175
343.0067177901095,369.1,2019,-33.767,150.171
343.9808054766176,372.3,2019,-33.769,150.183
337.38196952263564,336.4,2019,-33.773,150.216
338.88847180510953,347.4,2019,-33.773,150.147
344.75734498662194,373.8,2019,-33.78,150.193
351.5423318613162,392.4,2019,-33.781,150.204
339.3962480079213,349.4,2019,-33.783,150.215
338.5162967302169,343.7,2019,-33.781,150.133
341.7157599777833,362,2019,-33.782,150.145
337.37682359669117,333.9,2019,-33.787,150.109
340.3546734332888,354.5,2019,-33.789,150.121
341.88358923121524,363.1,2019,-33.793,150.102
339.6852710389071,352.1,2019,-33.796,150.125
339.3257747613139,348.9,2019,-33.798,150.066
341.33526431821406,359.9,2019,-33.799,150.078
337.91053602996027,340.2,2019,-33.801,150.089
337.4532517138449,336.8,2019,-33.805,150.123
336.6495681500789,328.6,2019,-33.811,150.169
339.32783507485743,348.5,2019,-33.807,150.064
354.4730987267896,398.9,2019,-33.808,150.076
353.3285135748448,396.7,2019,-33.81,150.087
337.3655617778758,335.4,2019,-33.811,150.099
339.17172485131533,348.2,2019,-33.811,150.029
340.9137855554383,358.2,2019,-33.813,150.04
338.14802585043896,340.5,2019,-33.814,150.052
341.13380099254863,358.1,2019,-33.816,150.063
338.79156490032034,345.3,2019,-33.818,150.074
338.4671705735911,342.9,2019,-33.819,150.086
340.2579791477963,353.1,2019,-33.819,150.016
340.11911369570475,353,2019,-33.821,150.027
345.53730208264244,375.7,2019,-33.822,150.039
348.3004369858532,383.8,2019,-33.824,150.05
342.1031947578595,362.2,2019,-33.825,150.061
338.8857522092702,344.4,2019,-33.827,150.072
338.14379426892697,337.6,2019,-33.834,150.059
336.71505552569,326.6,2019,-33.863,150.275
336.44076521899746,330.6,2019,-33.941,150.868
337.2348951374099,332.7,2019,-33.87,150.251
338.8116128370636,342.4,2019,-33.859,150.101
336.8354212955556,326.7,2019,-33.883,150.213
336.23728388720735,327.1,2019,-34.038,150.759
339.5527608080157,348.3,2019,-34.083,150.145
337.1260749699981,330.9,2019,-34.085,150.156
336.6461703445699,325.2,2019,-34.093,150.143
336.8818362568184,328.8,2019,-34.216,150.383
336.9269767396451,329.3,2019,-34.218,150.395
339.05957732531533,345.7,2019,-34.204,150.22
337.78121176069794,337.5,2019,-34.227,150.393
337.14712962649236,333.4,2019,-34.216,150.242
337.97252761273666,339.1,2019,-34.23,150.346
337.46497554467334,332.2,2019,-34.196,150.023
338.346936235775,340.5,2019,-34.198,150.035
338.6637637836238,343,2019,-34.207,150.033
340.15247525037904,351.5,2019,-34.209,150.044
337.394392794997,331.5,2019,-34.21,150.056
338.02991118391066,339.2,2019,-34.241,150.284
337.2156775128441,333.4,2019,-34.25,150.354
337.8061507743868,339.4,2019,-34.252,150.365
338.4646924545542,344.4,2019,-34.253,150.376
337.07658252626015,326.9,2019,-34.207,149.963
339.7483162931927,350.2,2019,-34.216,150.031
341.3672929475457,358.5,2019,-34.218,150.043
338.8865738510037,345.1,2019,-34.256,150.328
346.7528818509521,378.9,2019,-34.259,150.352
401.93627714041594,457.1,2019,-34.261,150.363
337.86700428307944,340.8,2019,-34.264,150.386
337.76195043447876,335.6,2019,-34.27,150.432
341.11925288434554,355.8,2019,-34.213,149.939
344.7345624950657,371.1,2019,-34.215,149.95
356.5029140435057,402.7,2019,-34.226,150.03
342.3964113804802,363,2019,-34.258,150.269
337.50430158741074,335.4,2019,-34.259,150.28
337.6168355298803,335.4,2019,-34.262,150.303
338.2658539306773,341.2,2019,-34.267,150.338
344.58330735075776,371.3,2019,-34.269,150.35
357.6473613974464,404.1,2019,-34.272,150.373
339.1859713353724,344.8,2019,-34.224,149.948
339.1032742766415,345.7,2019,-34.232,150.005
339.35492172709723,347.7,2019,-34.233,150.016
349.3574549634344,386.6,2019,-34.235,150.028
348.2579064812626,383.2,2019,-34.236,150.039
341.91480496813995,360.9,2019,-34.267,150.267
340.7330901433779,354.4,2019,-34.277,150.337
359.7777216418667,407.7,2019,-34.28,150.36
347.3619072239397,380.5,2019,-34.281,150.371
338.133485232166,337,2019,-34.232,149.953
339.6699090706293,348.7,2019,-34.239,150.009
343.3927001759902,366.7,2019,-34.241,150.02
345.47896222906235,373.8,2019,-34.242,150.032
339.7968744974566,349,2019,-34.244,150.044
338.0063735497366,336.7,2019,-34.245,150.055
337.4400606652684,333,2019,-34.262,150.18
337.80661880408735,336.5,2019,-34.263,150.192
338.2997154666466,341.3,2019,-34.271,150.249
342.9734586966104,365.7,2019,-34.272,150.26
336.9322929200544,327.2,2019,-34.282,150.329
339.8553751814016,349.1,2019,-34.283,150.341
357.9480277273574,403.8,2019,-34.286,150.364
337.20317624680195,331.1,2019,-34.288,150.376
347.34897094547966,380.1,2019,-34.248,150.008
340.2621945898207,352.1,2019,-34.25,150.019
338.44866189324915,339.8,2019,-34.251,150.03
337.3448906354305,330.7,2019,-34.259,150.087
337.8251113449418,337.3,2019,-34.282,150.258
338.90497873917866,344.8,2019,-34.285,150.281
337.70400972956884,334.8,2019,-34.297,150.375
338.0942180634847,339.7,2019,-34.256,149.994
338.9973115607776,342.6,2019,-34.268,150.086
355.883139743267,400.3,2019,-34.293,150.268
370.2609264893738,423.6,2019,-34.294,150.279
342.72170909759484,363.5,2019,-34.296,150.291
355.04324952156037,397.6,2019,-34.305,150.361
348.8460072935667,383,2019,-34.306,150.372
338.8569825267108,341.7,2019,-34.308,150.384
347.01631941733996,380.1,2019,-34.267,150.004
343.53657549794093,367.5,2019,-34.268,150.016
370.7580149997272,423.4,2019,-34.317,150.382
337.2766064042341,328.9,2019,-34.319,150.394
341.05383173729956,356.6,2019,-34.274,149.991
356.89132273860486,403.4,2019,-34.276,150.002
362.5255009427543,412.9,2019,-34.278,150.014
342.985487985147,363,2019,-34.325,150.369
340.70364306192613,352.7,2019,-34.326,150.38
340.5414978050884,351.6,2019,-34.328,150.392
337.0463993864549,326.3,2019,-34.329,150.404
369.21707047466896,423.2,2019,-34.284,149.989
391.80926625528684,449.3,2019,-34.285,150.001
337.2367511744288,327.9,2019,-34.288,150.024
339.079153284553,343.4,2019,-34.336,150.378
341.5723095673369,356.7,2019,-34.337,150.39
358.62452631647415,406.2,2019,-34.293,149.987
345.45609338016664,374.4,2019,-34.294,149.999
337.60926931240465,332.4,2019,-34.296,150.01
339.8745951104569,347.3,2019,-34.342,150.353
343.5270160854381,364.9,2019,-34.343,150.365
381.1983569421702,436.1,2019,-34.345,150.377
353.81293259863,394.4,2019,-34.347,150.388
338.0896958481085,336.7,2019,-34.302,149.986
338.85465821003595,340.8,2019,-34.353,150.363
356.21096975172225,399.6,2019,-34.354,150.375
340.8478702528252,352.1,2019,-34.356,150.387
348.61405746086535,381.7,2019,-34.84,150.175
348.0286366471513,380.3,2019,-34.841,150.187
350.369522821416,386.9,2019,-34.843,150.198
365.81352424943725,416.3,2019,-34.846,150.221
354.4329674590611,395.6,2019,-34.849,150.245
357.42514496696305,401.4,2019,-34.85,150.257
343.8648232762376,366.3,2019,-34.847,150.161
340.3784289351514,351.5,2019,-34.849,150.173
363.0592038945106,412.5,2019,-34.855,150.22
366.60254540099265,417.2,2019,-34.86,150.255
358.63928770514786,403.8,2019,-34.861,150.267
337.4875419948807,327.7,2019,-34.863,150.279
338.67226608196984,337.3,2019,-34.869,150.325
345.75675119623264,371.7,2019,-34.88,150.408
353.57457873564266,393.8,2019,-34.854,150.136
419.1516951229726,470,2019,-34.855,150.148
348.30511264055906,381.6,2019,-34.857,150.16
338.39931363581377,339.2,2019,-34.867,150.241
366.42802897334053,417.2,2019,-34.869,150.253
397.49668710338443,452.1,2019,-34.871,150.266
340.6056426381315,350.8,2019,-34.874,150.289
349.52398189153126,383.5,2019,-34.877,150.312
353.5171602118503,393.3,2019,-34.885,150.372
352.89141399044854,393.8,2019,-34.864,150.146
337.880099747423,333.6,2019,-34.877,150.24
343.73589136254117,365.6,2019,-34.878,150.252
365.6535160047754,415.7,2019,-34.88,150.264
370.3042274858876,422.2,2019,-34.881,150.275
342.91087783683554,361.2,2019,-34.883,150.287
341.97162858174835,356.6,2019,-34.886,150.31
338.86909672152234,338.3,2019,-34.888,150.322
344.155848850091,366.3,2019,-34.891,150.346
374.08749526475367,427,2019,-34.892,150.358
376.8966936656676,430.5,2019,-34.894,150.369
340.61973938158303,351.5,2019,-34.895,150.381
339.0857538723649,340.8,2019,-34.871,150.121
340.0357829820912,349.4,2019,-34.872,150.133
338.10811836919174,339.5,2019,-34.874,150.144
337.8126196027686,328.1,2019,-34.895,150.308
400.10590850124044,453.6,2019,-34.905,150.38
341.1220372785721,353.5,2019,-34.88,150.12
339.6002400674542,347,2019,-34.881,150.131
343.9738694566121,364.2,2019,-34.913,150.366
407.3322607045708,459.4,2019,-34.914,150.378
348.8306956066175,380.9,2019,-34.916,150.39
345.7255206360469,371.1,2019,-34.928,150.485
338.19034288901224,333.6,2019,-34.933,150.521
344.3638969305747,367.5,2019,-34.889,150.118
337.81877557715984,326.4,2019,-34.922,150.364
353.7020820202735,392.3,2019,-34.924,150.376
338.975167411674,337.3,2019,-34.925,150.388
338.6242790239257,336.4,2019,-34.941,150.507
344.6643246298567,366.7,2019,-34.942,150.519
339.9258879890235,344.7,2019,-34.894,150.11
343.6868172865758,364.2,2019,-34.896,150.122
339.096503419308,339,2019,-34.939,150.452
337.8327405608898,326.2,2019,-34.946,150.438
339.17579212387164,343.7,2019,-34.916,150.13
345.5743772204149,372.2,2019,-34.93,150.236
339.97010309594555,342.8,2019,-34.956,150.436
354.0223244445518,393,2019,-34.96,150.472
343.21183396865524,360.5,2019,-34.962,150.484
337.64147949909824,333.1,2019,-34.927,150.14
339.55747383407225,345.8,2019,-34.939,150.234
337.722729271649,325.7,2019,-34.965,150.434
355.49463912059423,396,2019,-34.967,150.446
345.8798497421745,370.4,2019,-34.97,150.47
339.4733500233243,343.6,2019,-34.933,150.115
342.7447878199657,358.4,2019,-34.976,150.444
345.6302626052623,369.8,2019,-34.978,150.457
338.0892536383636,328.8,2019,-34.979,150.469
339.636632578829,345.3,2019,-34.942,150.113
340.08099004175017,349,2019,-34.944,150.125
341.6776163510704,353.3,2019,-34.989,150.467
340.7356165727558,352.4,2019,-34.953,150.123
341.418650177629,352.1,2019,-34.998,150.465
340.1175214542179,347.4,2019,-34.961,150.11
344.63771969183773,369.1,2019,-34.962,150.121
343.8807591212085,366.1,2019,-34.972,150.119
338.94233777454104,342.2,2019,-34.973,150.131
338.7908530957406,341.5,2019,-34.982,150.129
340.65731982092916,352.5,2019,-34.986,150.111
338.96764994616296,342.7,2019,-34.988,150.122
339.5020652850819,344.4,2019,-34.994,150.097
339.0605469077397,339.7,2019,-35.002,150.084
340.33116566577024,348.3,2019,-35.02,150.081
339.5781202443026,344.6,2019,-35.022,150.092
338.29863249629943,332.2,2019,-35.071,150.47
338.45930211373474,336.1,2019,-35.031,150.09
338.04904535938726,331.1,2019,-35.079,150.457
341.14047448778683,352.7,2019,-35.04,150.089
339.30493687029383,341.6,2019,-35.042,150.1
338.39085449889444,334.3,2019,-35.087,150.443
340.31589431000526,347,2019,-35.088,150.455
340.76025177292644,348.9,2019,-35.09,150.467
340.62815907697785,349.3,2019,-35.049,150.087
337.99929584075187,331.6,2019,-35.147,150.351
339.08953422425486,339.4,2019,-35.159,150.029
345.0702221467918,369.3,2019,-35.169,150.039
342.63409450837975,359.1,2019,-35.215,150.394
354.0569189238993,393.4,2019,-35.217,150.406
338.62922400175006,337.1,2019,-35.182,150.061
338.28204598206395,334.6,2019,-35.183,150.072
338.3340404871631,333.7,2019,-35.22,150.356
341.96158368353963,356.5,2019,-35.225,150.392
389.44342272312525,443.2,2019,-35.226,150.404
338.3994686404509,334.7,2019,-35.228,150.342
352.6705526639522,390.6,2019,-35.23,150.354
339.0721937490814,340.5,2019,-35.231,150.366
338.51265563351683,334,2019,-35.19,149.976
340.0512146068162,346.9,2019,-35.239,150.352
340.11158386743836,345.8,2019,-35.199,149.974
342.50595086940973,359.3,2019,-35.253,150.387
345.10385643216296,369.5,2019,-35.208,149.972
344.96474292417673,369,2019,-35.21,149.984
338.0580792626595,333,2019,-35.259,150.361
341.7575905632741,355.8,2019,-35.261,150.373
345.36394804055226,370.4,2019,-35.262,150.385
338.59169086330377,337.8,2019,-35.264,150.397
346.7716318567445,375,2019,-35.217,149.971
356.950989890172,400.6,2019,-35.219,149.982
341.82874612337247,356,2019,-35.27,150.371
339.30980756850954,341.1,2019,-35.23,149.992
360.9076006648908,406.8,2019,-35.281,150.382
359.04110599303425,403.7,2019,-35.283,150.394
338.6483811669399,337.2,2019,-35.284,150.406
339.68105082266055,342.2,2019,-35.237,149.979
343.3424239310839,362.4,2019,-35.239,149.99
381.7237115185982,435,2019,-35.291,150.38
474.2940375600092,500,2019,-35.292,150.392
376.3467639288737,428.7,2019,-35.294,150.404
338.8568042052713,337.8,2019,-35.295,150.416
343.6947706947718,363,2019,-35.244,149.983
338.655870144099,336.8,2019,-35.247,150.006
338.1853664635853,331.8,2019,-35.293,150.36
372.20781585344514,423.4,2019,-35.296,150.385
388.57478902244253,442,2019,-35.298,150.397
341.094243388084,351,2019,-35.253,149.981
345.09146563685755,370,2019,-35.256,150.004
339.1713831671185,342,2019,-35.258,150.016
350.13918073581453,385,2019,-35.264,149.991
358.77541159618454,404.5,2019,-35.266,150.002
339.1657662310448,342.1,2019,-35.267,150.014
410.81386981512094,463.6,2019,-35.275,150
360.41077623538536,407.6,2019,-35.276,150.012
340.78680319894124,351.6,2019,-35.278,150.024
383.607509429407,438.8,2019,-35.284,149.999
374.51502108085174,428.3,2019,-35.287,150.022
339.88812119254476,325.5,2019,-34.003,142.241
349.2606319407137,382.7,2019,-35.295,150.009
357.03701084395715,400.7,2019,-35.297,150.02
348.5286684252911,379.9,2019,-35.298,150.032
339.03592080516273,337.7,2019,-35.306,150.018
341.19614880300543,348.4,2019,-35.495,149.922
341.26648218085205,349.7,2019,-35.515,149.876
339.12257969484614,334.4,2019,-35.516,149.888
338.50721270746214,330.6,2019,-35.572,149.877
339.2271723845672,335.9,2019,-35.573,149.888
339.69924671167195,340.1,2019,-35.581,149.875
341.6936298252324,352,2019,-35.582,149.886
341.89999255002033,353,2019,-35.584,149.898
338.99604235191134,333.3,2019,-35.585,149.91
359.0854392937731,403.7,2019,-35.592,149.885
351.79035037051955,387.9,2019,-35.593,149.896
342.5920823142353,356.4,2019,-35.595,149.908
339.89541785579087,340.7,2019,-35.596,149.92
339.59533016173816,338.5,2019,-35.598,149.931
339.3177781047476,335.9,2019,-35.6,149.944
338.513153217549,330.7,2019,-35.615,150.062
339.30298691324424,337,2019,-35.617,150.074
369.3857997744424,420.3,2019,-35.598,149.889
369.84575979249263,420.8,2019,-35.6,149.9
343.44174851612945,359.1,2019,-35.601,149.912
341.48631495838595,348.9,2019,-35.617,150.031
349.3973289127229,380.9,2019,-35.608,149.887
391.25199203879447,445.9,2019,-35.609,149.898
341.40841466623795,348.4,2019,-35.612,149.922
339.5074151233527,335.8,2019,-35.619,149.97
337.6795364469209,367.8,2019,-35.628,150.041
337.67758660411414,370,2019,-35.629,150.053
342.0735913045441,352.7,2019,-35.618,149.896
342.84014519549294,355.9,2019,-35.62,149.909
339.90456298403865,338.7,2019,-35.623,149.933
339.51715268651344,335.8,2019,-35.628,149.968
339.3684120861033,334.9,2019,-35.631,149.992
339.59610477283087,336.6,2019,-35.634,150.015
340.5164517120185,342.8,2019,-35.636,150.027
337.6864011523983,367.9,2019,-35.64,150.063
337.68260527983847,383.4,2019,-35.645,150.099
337.6806554370318,412.5,2019,-35.646,150.111
340.4008401307663,342,2019,-35.629,149.907
341.7338087064761,350.4,2019,-35.632,149.931
337.6971655434892,367.8,2019,-35.65,150.061
337.69521570068247,371.8,2019,-35.651,150.073
337.6923428429992,369.3,2019,-35.654,150.097
353.5036811818748,390.6,2019,-35.659,150.133
340.40290044430975,342.5,2019,-35.638,149.905
342.2819805707711,353,2019,-35.642,149.929
343.4162636713102,358.4,2019,-35.643,149.941
337.7040302489666,380.1,2019,-35.662,150.083
337.70115739128335,370.2,2019,-35.665,150.107
337.7002343764068,424.5,2019,-35.667,150.119
344.9317689873726,365,2019,-35.653,149.939
343.24082422878155,357.1,2019,-35.654,149.951
337.7128447972508,365.8,2019,-35.673,150.093
337.71089495444403,372.3,2019,-35.674,150.105
337.7099719395675,371.8,2019,-35.676,150.117
473.3180363201345,500,2019,-35.679,150.141
340.1393441627249,339.1,2019,-35.657,149.901
346.0095672622009,369,2019,-35.66,149.925
344.28126308345395,362,2019,-35.662,149.937
345.56141392672,367.1,2019,-35.663,149.949
337.73737355191486,361.6,2019,-35.665,149.961
337.71591363016836,396.4,2019,-35.69,150.151
341.8064446283246,349.7,2019,-35.668,149.911
381.66477479802893,435.3,2019,-35.669,149.923
387.72887898074174,441.8,2019,-35.671,149.935
358.10144969308396,400.7,2019,-35.673,149.947
370.5893426859859,421.3,2019,-35.679,149.922
470.84484365011053,500,2019,-35.68,149.933
471.035851875664,500,2019,-35.682,149.945
337.73904038620844,362.3,2019,-35.706,150.124
337.7361675285252,364.3,2019,-35.709,150.148
340.97349699124186,344.2,2019,-35.686,149.908
343.6596113423859,358.9,2019,-35.688,149.92
363.4583150902725,410.2,2019,-35.69,149.932
337.7673650134324,500,2019,-35.693,149.956
337.7656632265205,408.2,2019,-35.694,149.967
337.77423554434625,430.5,2019,-35.698,149.949
337.7722857015395,440.6,2019,-35.699,149.961
337.771362686663,411.3,2019,-35.701,149.973
337.77043967178645,364.5,2019,-35.703,149.985
337.7811002498237,365.7,2019,-35.71,149.971
337.78017723494713,395.2,2019,-35.712,149.983
337.7784754480352,391.7,2019,-35.713,149.994
337.78704194042456,376.4,2019,-35.724,150.005
337.786118925548,369.6,2019,-35.726,150.017
337.78062126607625,367.7,2019,-35.732,150.064
337.77969825119965,375.6,2019,-35.734,150.076
337.79035882923694,425.7,2019,-35.741,150.062
337.78943581436033,407.3,2019,-35.743,150.074
337.7874859715537,392.7,2019,-35.744,150.086
337.8046710369929,365.6,2019,-35.746,150.025
337.8017981793096,384.5,2019,-35.749,150.049
337.7991733775211,500,2019,-35.752,150.072
337.79825036264447,445.1,2019,-35.754,150.084
337.81440860015357,365.3,2019,-35.755,150.023
337.813485585277,377.7,2019,-35.757,150.035
337.8115357424703,382.1,2019,-35.758,150.047
337.81061272759376,439.1,2019,-35.76,150.059
337.8099377686119,465.1,2019,-35.762,150.07
337.80798792580526,435.8,2019,-35.763,150.082
337.8270190209975,362.1,2019,-35.761,149.997
337.826096006121,373.7,2019,-35.763,150.009
337.8251729912444,377.6,2019,-35.765,150.021
337.82230013356116,400.5,2019,-35.768,150.045
337.82035029075445,411.5,2019,-35.769,150.057
337.8194272758779,397.9,2019,-35.771,150.069
337.81680247408934,396.8,2019,-35.774,150.092
337.8158794592128,391.4,2019,-35.776,150.104
337.8139296164061,411.5,2019,-35.777,150.116
337.8358335692817,362.2,2019,-35.772,150.007
337.83491055440516,362.7,2019,-35.774,150.019
337.8311146818453,437.1,2019,-35.779,150.055
337.82916483903864,471.6,2019,-35.78,150.067
337.828241824162,447,2019,-35.782,150.079
337.8262919813553,401.8,2019,-35.783,150.091
337.8253689664788,388,2019,-35.785,150.103
337.8236671795668,383.6,2019,-35.786,150.114
337.84752097524915,361.5,2019,-35.78,149.993
337.8465979603725,413.9,2019,-35.782,150.005
337.84464811756584,394.6,2019,-35.783,150.017
337.84372510268923,370.5,2019,-35.785,150.029
337.8379793873228,442.3,2019,-35.791,150.077
337.83705637244617,452.5,2019,-35.793,150.089
337.8351065296395,425.6,2019,-35.794,150.101
337.8341835147629,391.5,2019,-35.796,150.113
337.8563355235333,479.1,2019,-35.791,150.003
337.8554125086567,466.5,2019,-35.793,150.015
337.85346266585003,435.5,2019,-35.794,150.027
337.8525396509734,417.1,2019,-35.796,150.039
337.8505898081667,390.8,2019,-35.797,150.051
337.8496667932901,385.3,2019,-35.799,150.063
337.84771695048346,399.6,2019,-35.8,150.075
337.84392107792365,455.9,2019,-35.805,150.111
337.8632060544471,419.4,2019,-35.796,149.996
337.85838335395715,500,2019,-35.8,150.032
337.8555104962739,409.9,2019,-35.803,150.056
337.8526376385906,395.3,2019,-35.806,150.08
337.8709937748011,365.7,2019,-35.806,150.006
337.87007075992454,429,2019,-35.808,150.018
337.86719790224123,500,2019,-35.811,150.042
337.8662748873647,500,2019,-35.813,150.054
337.864325044558,500,2019,-35.814,150.066
337.8634020296814,446.1,2019,-35.816,150.078
337.8557064715082,449.6,2019,-35.823,150.138
337.8788853082087,378.2,2019,-35.819,150.028
337.87693546540197,403,2019,-35.82,150.04
337.8760124505254,500,2019,-35.822,150.052
337.88837481547466,363.4,2019,-35.828,150.027
337.88745180059806,377.5,2019,-35.83,150.039
337.8857500136861,381.6,2019,-35.831,150.05
338.31196246977106,384.7,2019,-35.768,148.071
338.31128751078927,385.2,2019,-35.77,148.082
340.6439560811841,340.6,2019,-35.77,148.025
338.1711341889271,382.9,2019,-35.985,149.537
338.33051458121594,362.7,2019,-35.788,148.079
338.17892190928114,390,2019,-35.995,149.547
339.97180378297554,336.7,2019,-35.79,148.032
341.9518592252318,350.8,2019,-35.792,148.043
338.3402521443766,373.2,2019,-35.797,148.077
340.7708097213396,342,2019,-35.799,148.036
338.3494243870455,421.2,2019,-35.804,148.069
338.3487494280636,379,2019,-35.806,148.08
338.3470476411517,377.6,2019,-35.807,148.091
338.3463726821699,372.2,2019,-35.809,148.102
340.23546256167907,338.3,2019,-35.808,148.034
338.3584869912244,373.5,2019,-35.815,148.078
338.3567852043124,433.6,2019,-35.816,148.089
338.35611024533057,388.4,2019,-35.818,148.1
338.3682245543851,360.6,2019,-35.824,148.076
338.36652276747316,395.4,2019,-35.825,148.087
338.3658478084913,403.5,2019,-35.827,148.098
338.3641460215793,382.6,2019,-35.828,148.109
341.7873359065652,349.1,2019,-35.831,148.063
338.375585371652,403.2,2019,-35.836,148.096
338.37388358474004,396.5,2019,-35.837,148.107
341.27502049575617,345.9,2019,-35.84,148.061
340.7006121290277,342.3,2019,-35.851,148.07
340.0881760408448,338.1,2019,-35.872,148.088
339.7351330291903,333.6,2019,-35.882,148.098
338.59702938041494,367.6,2019,-35.92,147.551
339.9731121109414,332.7,2019,-36.075,147.659
340.5293197514851,337.8,2019,-36.095,147.666
