hotel,country,average_daily_rate
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,CN,128.81003215434083
Resort Hotel,PRT,110.88641649048625
Resort Hotel,BRA,114.23591715976332
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.88641649048625
Resort Hotel,BEL,91.07
Resort Hotel,POL,97.3790909090909
Resort Hotel,NULL,43.90983606557377
Resort Hotel,CN,81.13842592592593
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,48.32857142857143
Resort Hotel,ESP,48.32857142857143
Resort Hotel,POL,97.3790909090909
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.88641649048625
Resort Hotel,CHN,43.130434782608695
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,70.40996187175044
Resort Hotel,CHN,43.130434782608695
Resort Hotel,PRT,70.40996187175044
Resort Hotel,ESP,68.55194373401534
Resort Hotel,PRT,70.40996187175044
Resort Hotel,CHN,43.130434782608695
Resort Hotel,CHN,43.130434782608695
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,70.40996187175044
Resort Hotel,CHN,43.130434782608695
Resort Hotel,CHN,43.130434782608695
Resort Hotel,CHN,43.130434782608695
Resort Hotel,PRT,70.40996187175044
Resort Hotel,CN,130.712
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,FRA,108.42786464410734
Resort Hotel,PRT,110.88641649048625
Resort Hotel,IRL,67.49347107438017
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,77.10002823719242
Resort Hotel,LUX,162.7478181818182
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,127.92289655172414
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,77.10002823719242
Resort Hotel,AUT,65.68904761904761
Resort Hotel,CN,128.81003215434083
Resort Hotel,CN,128.81003215434083
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.88641649048625
Resort Hotel,FIN,88.15388888888889
Resort Hotel,NOR,86.29552631578947
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,136.91021782977006
Resort Hotel,NLD,87.98692307692308
Resort Hotel,FRA,115.92145454545455
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,AUS,137.6777358490566
Resort Hotel,IRL,67.49347107438017
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,77.10002823719242
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ITA,105.64028571428571
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,FIN,88.15388888888889
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,DEU,68.60619607843137
Resort Hotel,PRT,77.10002823719242
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,77.10002823719242
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,99.04005334427575
Resort Hotel,BRA,113.07218181818182
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,DEU,101.38976034858388
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,DEU,96.88714285714286
Resort Hotel,DEU,96.88714285714286
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,77.10002823719242
Resort Hotel,FRA,108.42786464410734
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,IRL,98.78968056787933
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,IND,52.2
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,FRA,66.79373297002725
Resort Hotel,NLD,92.92432786885246
Resort Hotel,IRL,67.49347107438017
Resort Hotel,ESP,136.91021782977006
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,101.38976034858388
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,51.644649646931015
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,IRL,67.49347107438017
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,BRA,114.23591715976332
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.88641649048625
Resort Hotel,IRL,67.49347107438017
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ITA,111.68670846394984
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ITA,111.68670846394984
Resort Hotel,ITA,111.68670846394984
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,136.91021782977006
Resort Hotel,FIN,88.15388888888889
Resort Hotel,FRA,108.42786464410734
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,GBR,99.04005334427575
Resort Hotel,COL,26.1
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,77.10002823719242
Resort Hotel,LTU,76.64941176470589
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,FRA,108.42786464410734
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,73.86021634615385
Resort Hotel,CN,128.81003215434083
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,DEU,68.60619607843137
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ITA,111.68670846394984
Resort Hotel,ITA,111.68670846394984
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,DEU,68.60619607843137
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,USA,87.99970588235294
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,97.29138009049774
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,136.91021782977006
Resort Hotel,FIN,88.15388888888889
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,SWE,108.02582417582417
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,97.29138009049774
Resort Hotel,GBR,58.31112443778111
Resort Hotel,PRT,51.644649646931015
Resort Hotel,GBR,73.86021634615385
Resort Hotel,RUS,141.62565217391304
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,FRA,66.79373297002725
Resort Hotel,DNK,89.62
Resort Hotel,FRA,66.79373297002725
Resort Hotel,FIN,58.48947368421052
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,73.86021634615385
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,3.5412337662337663
Resort Hotel,PRT,3.5412337662337663
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.29466471404348
Resort Hotel,CIV,58.5
Resort Hotel,CIV,58.5
Resort Hotel,NLD,92.92432786885246
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,FRA,108.42786464410734
Resort Hotel,CN,128.81003215434083
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,FRA,108.42786464410734
Resort Hotel,ESP,127.92289655172414
Resort Hotel,GBR,73.86021634615385
Resort Hotel,PRT,110.29466471404348
Resort Hotel,SRB,81.808
Resort Hotel,ESP,69.89027253668763
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,77.10002823719242
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,97.29138009049774
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,FIN,88.15388888888889
Resort Hotel,FRA,115.92145454545455
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,136.91021782977006
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,NLD,92.92432786885246
Resort Hotel,NLD,92.92432786885246
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,110.29466471404348
Resort Hotel,FRA,66.79373297002725
Resort Hotel,IRL,98.78968056787933
Resort Hotel,FIN,79.1621052631579
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,69.89027253668763
Resort Hotel,ESP,136.91021782977006
Resort Hotel,FRA,108.42786464410734
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,68.55194373401534
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,127.92289655172414
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,IRL,98.78968056787933
Resort Hotel,IRL,98.78968056787933
Resort Hotel,DEU,68.60619607843137
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,CHE,80.57314285714286
Resort Hotel,ESP,69.89027253668763
Resort Hotel,DEU,96.88714285714286
Resort Hotel,DEU,96.88714285714286
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,DEU,96.88714285714286
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,IRL,67.49347107438017
Resort Hotel,DOM,97.76666666666667
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,127.92289655172414
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,POL,97.3790909090909
Resort Hotel,POL,97.3790909090909
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,69.89027253668763
Resort Hotel,DEU,101.38976034858388
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,CN,130.712
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,IRL,67.49347107438017
Resort Hotel,NLD,87.98692307692308
Resort Hotel,ESP,127.92289655172414
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,FRA,115.92145454545455
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,127.92289655172414
Resort Hotel,DEU,101.38976034858388
Resort Hotel,ROU,129.57456140350877
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ROU,129.57456140350877
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ITA,111.68670846394984
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ITA,111.68670846394984
Resort Hotel,PRT,110.29466471404348
Resort Hotel,FRA,108.42786464410734
Resort Hotel,SWE,108.02582417582417
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,GBR,97.29138009049774
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,GBR,97.29138009049774
Resort Hotel,IRL,98.78968056787933
Resort Hotel,GBR,73.86021634615385
Resort Hotel,IRL,98.78968056787933
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,69.89027253668763
Resort Hotel,FRA,108.42786464410734
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,DEU,101.38976034858388
Resort Hotel,PRT,110.88641649048625
Resort Hotel,DEU,68.60619607843137
Resort Hotel,GBR,97.29138009049774
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,DEU,101.38976034858388
Resort Hotel,DEU,101.38976034858388
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.88641649048625
Resort Hotel,IRL,108.09834319526627
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,136.91021782977006
Resort Hotel,DEU,68.60619607843137
Resort Hotel,IRL,98.78968056787933
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,BEL,104.72053333333334
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.29466471404348
Resort Hotel,IRL,98.78968056787933
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,POL,97.3790909090909
Resort Hotel,GBR,99.04005334427575
Resort Hotel,FRA,108.42786464410734
Resort Hotel,PRT,110.88641649048625
Resort Hotel,GBR,73.86021634615385
Resort Hotel,IRL,108.09834319526627
Resort Hotel,GBR,99.04005334427575
Resort Hotel,DEU,101.38976034858388
Resort Hotel,PRT,77.10002823719242
Resort Hotel,IRL,98.78968056787933
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,JOR,74.85
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,SYR,54
Resort Hotel,CN,81.13842592592593
Resort Hotel,GBR,97.29138009049774
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,51.644649646931015
Resort Hotel,IRL,98.78968056787933
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,127.92289655172414
Resort Hotel,PRT,77.10002823719242
Resort Hotel,DEU,68.60619607843137
Resort Hotel,USA,135.43891304347827
Resort Hotel,PRT,110.29466471404348
Resort Hotel,NLD,92.92432786885246
Resort Hotel,AUS,137.6777358490566
Resort Hotel,BEL,102.91
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,97.29138009049774
Resort Hotel,GBR,99.04005334427575
Resort Hotel,FIN,58.48947368421052
Resort Hotel,GBR,99.04005334427575
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,AUS,61.358333333333334
Resort Hotel,AUS,61.358333333333334
Resort Hotel,FIN,79.1621052631579
Resort Hotel,PRT,51.644649646931015
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,51.644649646931015
Resort Hotel,GBR,99.04005334427575
Resort Hotel,IRL,50.25551886792453
Resort Hotel,POL,73.23809523809524
Resort Hotel,GBR,58.31112443778111
Resort Hotel,BRA,64.92285714285714
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,ESP,69.89027253668763
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.88641649048625
Resort Hotel,BEL,62.74443037974684
Resort Hotel,BEL,104.72053333333334
Resort Hotel,PRT,77.10002823719242
Resort Hotel,IRL,108.09834319526627
Resort Hotel,SWE,108.02582417582417
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,77.10002823719242
Resort Hotel,GBR,58.31112443778111
Resort Hotel,GBR,58.31112443778111
Resort Hotel,GBR,58.31112443778111
Resort Hotel,GBR,58.31112443778111
Resort Hotel,GBR,58.31112443778111
Resort Hotel,GBR,58.31112443778111
Resort Hotel,BEL,102.91
Resort Hotel,BEL,102.91
Resort Hotel,GBR,58.31112443778111
Resort Hotel,BRA,114.23591715976332
Resort Hotel,ITA,85.11363636363636
Resort Hotel,NLD,51.20016393442623
Resort Hotel,NLD,51.20016393442623
Resort Hotel,NLD,51.20016393442623
Resort Hotel,PRT,70.40996187175044
Resort Hotel,GBR,58.31112443778111
Resort Hotel,NLD,74.23646153846154
Resort Hotel,LUX,76.2909090909091
Resort Hotel,LUX,76.2909090909091
Resort Hotel,GBR,99.04005334427575
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,PRT,110.88641649048625
Resort Hotel,BEL,104.72053333333334
Resort Hotel,NLD,87.98692307692308
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.29466471404348
Resort Hotel,GBR,58.31112443778111
Resort Hotel,BEL,62.74443037974684
Resort Hotel,BEL,62.74443037974684
Resort Hotel,GBR,58.31112443778111
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,77.10002823719242
Resort Hotel,BEL,102.91
Resort Hotel,DEU,96.88714285714286
Resort Hotel,PRT,110.88641649048625
Resort Hotel,PRT,110.29466471404348
Resort Hotel,UKR,78.42142857142858
Resort Hotel,UKR,78.42142857142858
Resort Hotel,BEL,104.72053333333334
Resort Hotel,BEL,104.72053333333334
Resort Hotel,ROU,129.57456140350877
Resort Hotel,GBR,73.86021634615385
Resort Hotel,GBR,99.04005334427575
Resort Hotel,PRT,110.88641649048625
Resort Hotel,ESP,136.91021782977006
Resort Hotel,PRT,110.29466471404348
Resort Hotel,BEL,104.72053333333334
Resort Hotel,PRT,77.10002823719242
Resort Hotel,PRT,77.10002823719242
Resort Hotel,IRL,98.78968056787933
Resort Hotel,CN,81.13842592592593
